User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount,sentiment,sentiment_base
Bella Mores ⏚ #JeSoutiensJLM,mores_bella,2024-03-27 06:57:31+00:00,mar 27on oublie rien hein et quand on sait que madame la pr sidente de l assembl e nationale a omis de d clarer 40 00 euros d actions chez totalenergies dans sa d claration de patrimoine on se pose des questions quand m me a conclu alma dufour,1.0,6.0,10,Bearish,neutral
Fabrice,FabriceLo,2024-03-26 19:39:57+00:00,mar 26cette ann e totalenergies f te cette ann e ses 100 ans 100 ans de destruction du vivant et du climat 100 ans de mise en danger des populations et de notre sant des d cennies de mensonges et de manipulation de la science c est 100ansdetrop,1.0,1.0,7,Bullish,neutral
Greenpeace France,greenpeacefr,2024-03-26 19:29:32+00:00,mar 26le roi du p trole fran ais f te ses 100 ans de destruction du vivant et du climat au ch teau de versailles a va totalenergies tout va bien il est temps de mettre fin ce r gne d ind cence et de destruction 100ansdetrop,54.0,106.0,142,Bullish,positive
Sarah Fayolle,SarahFayolle,2024-03-26 19:22:58+00:00,mar 26totalenergies et ses complices coucou gouvernementfr 100 ans de destruction f t s en grande pompe au ch teau de versailles ce soir notre action et notre communiqu de presse avec amisdelaterre alternatiba75,1.0,6.0,19,Bullish,neutral
Greenpeace Annecy,Greenpeace_74,2024-03-26 19:17:48+00:00,mar 26la d finition de l ind cence totalenergies qui f te ses 100 ans et ses profits records avec des petit fours et du champagne au ch teau de versailles pendant que nos factures nerg tiques explosent il est temps de mettre fin ce r gne ind cent 100ansdetrop,0.0,0.0,5,Bullish,positive
Greenpeace Annecy,Greenpeace_74,2024-03-26 19:14:41+00:00,mar 26fait choquant totalenergies a conscience depuis les ann es 70 de l impact d vastateur de ses activit s pourtant elle continue de tout miser sur le p trole et le gaz son r gne c est 100ansdetrop qui doivent prendre fin,0.0,0.0,4,Bullish,neutral
Sarah Fayolle,SarahFayolle,2024-03-26 19:01:41+00:00,mar 26on veut un tat qui r gule l industrie fossile pas qui prot ge ses soir es petits fours champagne au ch teau de versailles et vous totalenergies vous vois dites pionniers depuis 100 ans en effet des pionniers du d sastre climatique 100ansdetrop,1.0,10.0,25,Bullish,neutral
Greenpeace Annecy,Greenpeace_74,2024-03-26 18:51:30+00:00,mar 26si totalenergies a conscience depuis des d cennies de l impact d vastateur de ses activit s elle continue pourtant de tout miser sur le p trole et le gaz mettons fin au r gne de cette industrie mortif re 100ansdetrop,0.0,0.0,2,Bullish,neutral
Greenpeace France,greenpeacefr,2024-03-26 17:43:47+00:00,mar 26 nos activistes se sont invit es avec alternatiba75 et amisdelaterre la soir e la plus ind cente de l ann e totalenergies f te ses 100 ans sous les dorures du ch teau de versailles pendant que les fran ais es voient leurs factures d nergie exploser 100ansdetrop,15.0,198.0,306,Bullish,neutral
Alternatiba Paris,alternatiba75,2024-03-26 17:38:11+00:00,mar 26action en cours aujourd hui totalenergies f te ses 100 ans au ch teau de versailles alors avec les amisdelaterre et greenpeacefr nous sommes venus pour perturber la f te hors de question de laisser ce criminel climatique festoyer sans encombre 100ansdetrop,4.0,73.0,116,Bullish,neutral
OTRE,_OTRE_,2024-03-26 17:30:00+00:00,mar 26 electrification des pl enedis totalenergies vinciautoroutes et les constructeurs iveco mantruckandbus mercedestruckuk renaulttrucksco scaniagroup volvotrucks se mobilisent pour les enjeux de recharge en itin rance en france d ici 2035,0.0,2.0,4,Bearish,neutral
Vakita,vakitamedia,2024-03-26 16:45:54+00:00,mar 26cette semaine totalenergies f te ses 100 ans un si cle c est peu sur l chelle de l humanit mais c est suffisant pour faire des d g ts william thorp et robin narece ont chang avec edina ifticene sur les cons quences cr es par le g ant p trolier,2.0,55.0,86,Bullish,positive
l'Echo du Solaire,lechodusolaire,2024-03-26 15:23:14+00:00,mar 26totalenergies renforce sa position sur le march du solaire sur toitures en france en se pla ant en t te du dernier appel d offre de la commission de r gulation de l energie avec plus de 80 mwc soit 22 des volumes attribu s totalenergies,0.0,0.0,0,Bullish,positive
Guillaume Nicoulaud,ordrespontane,2024-03-26 14:22:19+00:00,mar 26replying to ordrespontane,7.0,15.0,79,Bullish,neutral
Southeastern Wind Coalition,SEWindCo,2024-03-26 13:28:59+00:00,mar 26replying to sewindco,0.0,0.0,0,Bullish,neutral
ValorFuturo,ValorFuturo,2024-03-26 12:02:56+00:00,mar 26totalenergies se asocia para producir combustible a reo saf en una planta de sinopec,0.0,0.0,0,Bullish,positive
Viktor Frankenaerts,cyclinggeo,2024-03-26 10:56:29+00:00,mar 26replying to raulbanqueri,0.0,0.0,1,Bullish,neutral
Energie Matin,EnergieMatin,2024-03-26 09:06:20+00:00,mar 26 transitionenerg tique totalenergies a diminu ses missions directes de entre 2015 et 2023 cela nous permet de confirmer nos objectifs de r duction de de nos missions nettes d ici 2030 cc ppouyanne adeline hav,0.0,0.0,0,Bullish,neutral
Stellantis France,StellantisFR,2024-03-26 09:00:04+00:00,mar 26la team peugeot totalenergies d voile la peugeot9x8 2024 cette silhouette fera ses d buts lors de la 2 manche du fiawec 2024 aux 6himola l quipe peugeotsport a modifi 90 de la carrosserie qui comporte d sormais un aileron arri re,1.0,7.0,48,Bearish,neutral
Jean-Bernard Barraque,JeanBernard64,2024-03-25 23:27:30+00:00,mar 26replying to maclesggy rglucks1 and totalenergies,0.0,0.0,0,Bullish,positive
Verdades e Nada Mais,VerdadeseNadaMa,2024-03-25 22:50:34+00:00,mar 25uk rishi sunak anunciou que o reino unido deixar de depender da energia russa ap s os seus ministros terem se gabado de expulsar putin do mercado agora assinou um contrato at 2027 com uma subsidi ria da francesa totalenergies que importa o gnl da r ssia,21.0,126.0,367,Bullish,positive
Pierre Commien,pierrecommien,2024-03-25 22:46:47+00:00,mar 25replying to maclesggy rglucks1 and totalenergies,1.0,1.0,4,Bullish,positive
Lou,franky_trade,2024-03-25 21:22:56+00:00,mar 25 totalenergies pouvez vous me dire si la societe maxeon solar se dirige vers la faillite car je suis actionnaire chez eux mais je ne recois jamais de reponse j ai une grosse quantite de titre a 8dollars et la situation actuelle m inquiete,0.0,0.0,1,Bearish,neutral
Daralo,Daralo2,2024-03-25 19:42:11+00:00,mar 25replying to bfmtv,0.0,0.0,0,Bullish,neutral
Nicolas Alfonsi,NicolasAlfonsi,2024-03-25 19:07:33+00:00,mar 25replying to nicolasalfonsi rstgnipaul and 3 others,2.0,0.0,8,Bullish,neutral
Latest News from Business Wire,NewsFromBW,2024-03-25 17:05:37+00:00,mar 25totalenergies se uk regulatory announcement transaction in own shares,0.0,0.0,0,Bullish,neutral
Latest News from Business Wire,NewsFromBW,2024-03-25 17:05:36+00:00,mar 25totalenergies se disclosure of transactions in own shares,0.0,0.0,0,Bullish,neutral
vanhaecke philippe,lesportif59,2024-03-25 16:54:35+00:00,mar 25replying to teamtotalenrg jason tesson and rouetourangelle,0.0,0.0,0,Bearish,neutral
MacLesggy,MacLesggy,2024-03-25 16:34:59+00:00,mar 25replying to jmlequintrec rglucks1 and totalenergies,2.0,1.0,24,Bullish,neutral
Sarah Roussel,Sarah_Roussel,2024-03-25 14:44:27+00:00,mar 2527 des fran ais sont pour une augmentation des imp ts des entreprises qui font le de profits et 65 sp cifiquement pour une taxe temporaire sur les superprofits de certaines entreprises emmanuelmacron va t il enfin se d cider taxer totalenergies et ses milliards,1.0,13.0,21,Bullish,positive
Le Parisien,le_Parisien,2024-03-24 12:49:03+00:00,mar 24des militants d extinction rebellion se sont introduits d guis s en clowns l int rieur d une raffinerie totalenergies,20.0,8.0,32,Bearish,neutral
Malheurs Actuels,MalheursActu,2024-03-24 11:35:51+00:00,mar 24le pouyann du dimanche une tradition fran aise dont on ne saurait se passer consommer avec des frites de pr f rence m me si certains pr f rent les salades 1er dessin d une s rie de 3 en collaboration avec l ami mauvaisprofil pour les 100 ans du p trolier totalenergies,0.0,1.0,5,Bullish,positive
Carnage Total,xrcarnagetotal,2024-03-23 18:25:30+00:00,mar 23replying to xrcarnagetotal,0.0,1.0,8,Bullish,neutral
Ludovic Delors,homerlechacal,2024-03-23 17:44:27+00:00,mar 23replying to amadieulucie xr rouen and totalenergies,1.0,0.0,0,Bullish,neutral
Mickaël Correia,MickaCorreia,2024-03-23 17:09:02+00:00,mar 23 l heure de f ter ses 100 ans totalenergies a eu comme cadeau d anniversaire ce livre enqu te publi par mediapart,1.0,53.0,136,Bearish,positive
Les Echos Week-End,LesEchosWeekEnd,2024-03-23 16:00:01+00:00,mar 23a l heure de f ter ses 100 ans totalenergies est devenu un symbole des contradictions fran aises voici comment l une des plus belles entreprises du pays la major la plus impliqu e au monde dans les renouvelables est devenue l une des plus d test es,0.0,3.0,3,Bearish,positive
Pinson Mathieu,PinsonMathieu1,2024-03-23 15:38:31+00:00,mar 23replying to xrparisidf auposte1 and 10 others,0.0,0.0,1,Bullish,neutral
XPLH,XPLH76,2024-03-23 15:36:37+00:00,mar 23la plateforme normandie de totalenergies se mobilise en faveur de l emploi des jeunes du territoire,0.0,0.0,0,Bearish,positive
Extinction Rebellion Paris / Île-de-France,xrParisIDF,2024-03-23 15:11:15+00:00,mar 23replying to xrparisidf,1.0,2.0,7,Bullish,neutral
Dividend Chart,DividendChart,2024-03-23 15:00:21+00:00,mar 23 automatedtotalenergies se tte sector energy industry oil gas integrated market cap 159 9b p e ttm 7 8 p e fwd 7 5 ev ebitda 4 1 price book 1 4 forward dividend yield 3 20 4 7,1.0,0.0,0,Bullish,neutral
Extinction Rebellion Nantes,XRNantes,2024-03-23 10:29:33+00:00,mar 2350 clowns font la f te totalenergies donges pour ses 100 ans ce midi 50 rebelles d xrnantes se sont introduits dans la 2e plus grande raffinerie de france sur place pique nique jeux une f te mais au go t amer thread d rouler lafeteatotal 100ansdetrop,7.0,22.0,37,Bullish,neutral
A-mourad,MouradovaA,2024-03-23 10:02:42+00:00,mar 23replying to caucasef,0.0,0.0,3,Bullish,neutral
Jaime Llopis,jaimellopis,2024-03-22 20:48:51+00:00,mar 22suriname presses exxon totalenergies to combine gas developments al otro lado en brasil es una cuesti n pol tica y ya se sabe lo que eso significa,0.0,0.0,0,Bullish,positive
thierry rabiller,ThierryRabiller,2024-03-22 19:27:18+00:00,mar 22terminal m thanier du havre pari perdant selon greenpeace total nergies se d fend 76actu,0.0,0.0,0,Bearish,neutral
Franck Kayembe,nsendula,2024-03-22 14:24:38+00:00,mar 22replying to nsendula,1.0,0.0,0,Bearish,neutral
Collectif BreakFree Suisse,BreakfreeCH,2024-03-22 11:47:04+00:00,mar 22ubs greenwashing d tect le nouveau rapport de reclaimfinance montre que ubs am a une partie de ses fonds soutenables investit dans des g ants de l industrie fossile tels que totalenergies chevron et exxon climatejustice endfossilfinance,1.0,1.0,6,Bullish,positive
Greenpeace Belgium,greenpeace_be,2024-03-22 09:39:01+00:00,mar 22replying to greenpeace be,1.0,0.0,0,Bullish,neutral
WanSquare,wansquare,2024-03-22 09:35:31+00:00,mar 22le directeur des affaires publiques de totalenergies l ve le voile sur ses actions de lobbying acc l ration des renouvelables et s curit nerg tique la table des discussions,0.0,0.0,0,Bearish,positive
Jean-Marc RIVERA - DG OTRE,JMarcRIVERA,2024-03-22 07:58:48+00:00,mar 22electrification des pl enedis totalenergies vinciautoroutes valuent les besoins de la recharge en itin rance d ici 2035 pour l otre sans r seau d avitaillement l lectro mobilit lourde ne se d veloppera pas il est temps d agir,0.0,2.0,3,Bearish,positive
CSIMarket.com,CSIMarket,2024-03-22 07:21:33+00:00,mar 22totalenergies redefines denmark s natural gas landscape with tyra hub restart tte denmark achieves self sufficiency in natural gas production as totalenergies restarts tyra offshore tte competitors businessupdate news totalenergiesse,1.0,0.0,0,Bullish,positive
Latest News from Business Wire,NewsFromBW,2024-03-22 07:05:38+00:00,mar 22totalenergies se uk regulatory announcement denmark totalenergies restarts gas production at the tyra offshore hub after a major redevelopment,0.0,0.0,0,Bullish,negative
Sud Ouest Pau,SO_Pau,2024-03-21 07:42:43+00:00,mar 21fin du blocage de totalenergies pau devant un dispositif de police impressionnant les agriculteurs de la cr se retirent,0.0,0.0,0,Bearish,positive
Place des Énergies 44,PDE44,2024-03-21 06:42:00+00:00,mar 21pourquoi totalenergies ne c de pas ses actifs en russie deux ans apr s le d but de la guerre en ukraine totalenergies reste actionnaire de novatek mais aussi de l usine de liqu faction du gaz yamal lng en sib rie occidentale et d arctic lng 2,0.0,0.0,0,Bullish,neutral
Laure Ferrari,laure_ferrari,2024-03-21 06:32:56+00:00,mar 21pr s du havre tre travailleur handicap dans une entreprise a se passe comment l exemple totalenergies handicap agefiph via paris normandie,1.0,5.0,5,Bearish,neutral
tremeau jeremy,TremeauJeremy,2024-03-21 05:07:32+00:00,mar 21replying to lesyaknous pascalaubrycr1 and 7 others,2.0,0.0,2,Bullish,neutral
Oil&Gas Magazine,OilGasMagazine,2024-03-20 22:04:00+00:00,mar 20 transicion totalenergies se asocia con importantes empresas internacionales para apoyar el desarrollo de e ng,0.0,2.0,3,Bearish,positive
Índigo Energía e Industria,IndigoEnergia,2024-03-20 19:54:28+00:00,mar 20 totalenergies se une a siete empresas para crear una coalici n internacional que apoye el desarrollo de la producci n y el uso de e gas natural e ng,0.0,0.0,0,Bullish,positive
Les Echos Week-End,LesEchosWeekEnd,2024-03-20 19:00:00+00:00,mar 20a l heure de f ter ses 100 ans totalenergies est devenu un symbole des contradictions fran aises voici comment l une des plus belles entreprises du pays la major la plus impliqu e au monde dans les renouvelables est devenue l une des plus d test es,0.0,0.0,0,Bearish,positive
La Libre Eco,LaLibreEco,2024-03-20 17:43:03+00:00,mar 20totalenergies a affirm mercredi avoir r duit son empreinte carbone en 2023 et diminu de pr s de moiti depuis 2020 ses missions de m thane ce tr s puissant gaz effet de serre qui s chappe des gazoducs et des puits,0.0,0.0,0,Bullish,neutral
Latest News from Business Wire,NewsFromBW,2024-03-20 15:22:35+00:00,mar 20totalenergies se uk regulatory announcement totalenergies publishes its sustainability climate 2024 progress report which will be submitted to a consultative vote at the 2024 annual shareholders meeting,0.0,0.0,0,Bullish,neutral
Régions Magazine,regionsmag,2024-03-20 06:30:30+00:00,mar 20 l initiative de la compagnie totalenergies des ateliers de r flexion autour de la transition nerg tique se sont mis en place en rcvaldeloire premiers bilans energie ecologie r flexions totalenergies centrevaldeloire,0.0,0.0,1,Bearish,neutral
Le Confidentiel,LeConfidentielG,2024-03-19 23:36:07+00:00,mar 20au gabon la filiale de totalenergies se dans le viseur de l administration fiscale,0.0,1.0,0,Bearish,neutral
Ananke Group,AnankeGroup,2024-03-19 22:27:21+00:00,mar 19la secr taire britannique l energie claire coutinho a exhort les pays de l ue mettre un terme aux importations de gnl russe londres va pourtant signer avec totalenergies qui dit ne pas pouvoir se passer de gaz russe pour raisons contractuelles,1.0,2.0,5,Bearish,positive
TransportInformativo,TransporteInfo,2024-03-19 19:44:50+00:00,mar 19las mujeres se abren camino en la mec nica automotriz totalenergies totalenergiesmx prpmexico mujeres mecanica empoderamientofemenino transporteinfo,0.0,0.0,1,Bearish,neutral
alea jacta,lesyaknous,2024-03-19 18:48:16+00:00,mar 19replying to fdsea53 jeunesagri53 and 4 others,3.0,0.0,4,Bullish,neutral
Sarah Roussel,Sarah_Roussel,2024-03-19 17:29:24+00:00,mar 19 2024 pourrait son tour tre l ann e la plus chaude de l histoire merci totalenergies et ses amis qui continuent leur business as usual pendant que la plan te est au bord du gouffre,0.0,2.0,2,Bullish,positive
Télémaque,Telemaque_asso,2024-03-19 17:06:04+00:00,mar 19replying to telemaque asso lascenseur and 6 others,1.0,1.0,2,Bullish,neutral
CSIMarket.com,CSIMarket,2024-03-19 16:11:15+00:00,mar 19totalenergies makes strides in carbon capture and storage with talos low carbon solutions acquisition tte totalenergies has recently announced the acquisition of talos low carbon solutions nyse oilandgasproduction news totalenergiesse growth,0.0,0.0,0,Bullish,positive
Hassane Hamza,hassane_hamza,2024-03-19 15:30:43+00:00,mar 19a l heure de f ter ses 100 ans totalenergies est devenu un symbole des contradictions fran aises voici comment l une des plus belles entreprises du pays la major la plus impliqu e au monde dans les renouvelables est devenue l une des plus d test es,0.0,0.0,0,Bearish,positive
Freeman Slava,FreemanSlava,2024-03-19 14:57:21+00:00,mar 19replying to microsoftfrance totalenergies and 2 others,0.0,0.0,2,Bullish,neutral
Normandinamik,Normandinamik,2024-03-19 10:31:50+00:00,mar 19 la plateforme normandie de totalenergies se mobilise en faveur de l emploi des jeunes du territoire pour en savoir plus,0.0,0.0,1,Bearish,positive
FLMarkets,flm_maroc,2024-03-19 10:12:31+00:00,mar 19totalenergies montre ses muscles dans le renouvelable,0.0,0.0,0,Bearish,neutral
Flashs Infos et Alertes,FlashsInfos,2024-03-19 10:01:24+00:00,mar 19la coordination rurale se mobilise pour soutenir les exploitations agricoles demande de rdv avec bruno le maire et totalenergies pour agir rapidement leurs objectif le gnr 0 8 ht agriculteurs mobilisation soutien total brunolemaire agriculteursencol re,0.0,0.0,0,Bearish,positive
Coordination Rurale,coordinationrur,2024-03-19 09:05:48+00:00,mar 19la coordination rurale se bat pour un gnr 1 euros ttc pour nos 400 00 agriculteurs et viticulteurs blocage de totalenergies depuis plusieurs jours bayrou prefet64 fnsea jeunesagri rtlfrance cnews bfmtv europe1 tiktok,1.0,60.0,107,Bullish,neutral
Coordination Rurale,coordinationrur,2024-03-19 07:49:00+00:00,mar 19la coordination rurale se mobilise pour donner de l oxyg ne toutes les exploitations vite nous avons demand un rdv au ministre brunolemaire et la direction nationale totalenergies le gnr est 0 8 euros ht livr final gnra1eurottc rtlfrance cnews franceinfo bfmtv,19.0,166.0,313,Bullish,neutral
QuotaClimat,QuotaClimat,2024-03-19 07:44:21+00:00,mar 19replying to quotaclimat,1.0,0.0,0,Bullish,neutral
Les Echos Week-End,LesEchosWeekEnd,2024-03-18 21:00:00+00:00,mar 18a l heure de f ter ses 100 ans totalenergies est devenu un symbole des contradictions fran aises voici comment l une des plus belles entreprises du pays la major la plus impliqu e au monde dans les renouvelables est devenue l une des plus d test es,0.0,0.0,0,Bearish,positive
AS Ciclismo,As_Ciclismo,2024-03-18 20:00:35+00:00,mar 18 indurain pereiro y chavanel se reunir n en los pirineos este junio los dos campeones del tour y el ciclista que m s veces lo ha corrido presentan la alpinum totalenergies ivanmolero,0.0,4.0,12,Bullish,positive
CSIMarket.com,CSIMarket,2024-03-18 17:56:36+00:00,mar 18totalenergies se strengthens market position through own shares acquisition boosting investor confidence tte in a recent press release totalenergies se lei 529900s21eq1bo4esm68 paris tte stock oilandgasproduction tte nyse totalenergiesse,1.0,0.0,0,Bullish,positive
LeguideBoursier.com,leguideboursier,2024-03-18 17:50:18+00:00,mar 18totalenergies se d claration des transactions sur actions propres,0.0,0.0,0,Bearish,neutral
Ciclismo a Fondo,Ciclismoafondo_,2024-03-18 17:45:22+00:00,mar 18presentada en barcelona la alpinum totalenergies alpinumcerdanya que se celebrar el pr ximo 15 de junio dando inicio al circuito totalenergies challenge 2024 miguel indur in scar pereiro y sylvain chavanel padrinos de lujo,0.0,0.0,4,Bullish,positive
Mickaël Correia,MickaCorreia,2024-03-18 15:01:28+00:00,mar 18peut tre parce que totalenergies lance de nouveaux projets p troliers alors qu elle sait depuis 1971 que ses activit s sont nocives pour le climat ou parce qu elle met 3 fois plus d argent dans la r mun ration de ses actionnaires que dans les nergies vertes j h site,11.0,231.0,601,Bullish,neutral
Joan Zamora,joan_zamora_00,2024-03-18 14:57:00+00:00,mar 18hoy se ha presentado la alpinumcerdanya 15 06 2024 88 km 1267 m col du calvaire 15 km 4 1 de pendiente media alpinun totalenergies lacerdanya ciclisme cycling,0.0,0.0,1,Bullish,neutral
Kat RG3405,KatRogeGame,2024-03-18 14:09:29+00:00,mar 18replying to francebleu,0.0,0.0,0,Bullish,neutral
Kat RG3405,KatRogeGame,2024-03-18 14:08:07+00:00,mar 18replying to larepdpyrenees,0.0,0.0,0,Bullish,neutral
Kat RG3405,KatRogeGame,2024-03-18 14:07:16+00:00,mar 18replying to fb bearnbigorre coordinationrur and totalenergies,0.0,0.0,0,Bearish,neutral
Latest News from Business Wire,NewsFromBW,2024-03-18 13:27:13+00:00,mar 18totalenergies se uk regulatory announcement united states totalenergies acquires talos low carbon solutions a pioneer in the growing american carbon storage industry,0.0,0.0,0,Bullish,neutral
CSIMarket.com,CSIMarket,2024-03-18 09:32:33+00:00,mar 18totalenergies empowers the future surpassing solar milestones and venturing into offshore wind tte totalenergies surpasses 1 5 gw of solar power purchase agreements and expands into offshore news contract totalenergiesse customers tte,0.0,0.0,0,Bullish,positive
MÉTROPOLITAIN,myMetropolitain,2024-03-18 09:29:36+00:00,mar 18 h rault la vid o de la nouvelle action de la coordinationrur 34 au si ge totalenergies de villedebeziers pour demander une baisse de prix du gnr gazole non routier le blocage se fait notamment avec une montagne de pneus de quatre m tres de haut,0.0,0.0,0,Bullish,neutral
Simran Shah,simran_shah20,2024-03-18 08:54:28+00:00,mar 18 retail fuel station market set for rapid growth during 2023 2032 bp plc shell plc totalenergies se etc get more info,0.0,0.0,0,Bullish,neutral
360 Forex Trader,360_forextrader,2024-03-18 08:49:52+00:00,mar 18replying to 360 forextrader,1.0,0.0,0,Bullish,neutral
Latest News from Business Wire,NewsFromBW,2024-03-18 07:58:13+00:00,mar 18totalenergies se uk regulatory announcement onsite solar generation totalenergies surpasses 1 5 gw of ppas with 600 b2b customers worldwide,0.0,0.0,0,Bullish,positive
Actualité Française Temps Réel,BasseCourFr,2024-03-16 14:18:28+00:00,mar 16 la col re des agriculteurs persiste pau o le blocage du site de total energies par le syndicat coordination rurale se poursuit depuis mercredi revendications sur le gazole routier injustifi agriculture totalenergies coordinationrurale,0.0,0.0,0,Bearish,positive
Sc,Sc64188569,2024-03-16 11:03:28+00:00,mar 16totalenergies assign e en justice pour ses pollutions au y men mediapart mediapart est en acc s libre aujourd hui et demain,0.0,0.0,0,Bullish,neutral
Didier Méance,dmeance,2024-03-16 08:50:54+00:00,mar 16essonne le r seau de bornes de recharges rapides pour les voitures lectriques se renforce via lesechos cdessonne totalenergies essonne totalenergies bornes recharge ev ve,0.0,0.0,0,Bearish,neutral
L’Anticapitaliste,Lanticapitalis1,2024-03-16 08:00:36+00:00,mar 16le mensonge total enqu te sur un criminel climatique de micka l correia ce deuxi me volet se focalise cette fois sur la multinationale fran aise totalenergies qui bat ses records de profits et aussi des records d hypocrisie,0.0,7.0,16,Bullish,positive
Libéral en tout et surtout libéral,LIVESTRONG0210,2024-03-16 07:51:17+00:00,mar 16occasion de rappeler que totalenergies ne fait que r pondre une demande d nergies fossiles s attaquer totalenergies ne fera que l affaiblir pour le plus grand bonheur de ses concurrents ce qui ne changerait rien au probl me bande de marietouss1 maclesggy,1.0,0.0,3,Bearish,neutral
negocios tv,negocios_tv,2024-03-15 19:13:14+00:00,mar 15 totalenergies y soltec se unen para impulsar la energ a solar en murcia con instalaciones fotovoltaicas en edificios municipales nordeaam,0.0,2.0,5,Bearish,positive
TotalEnergies Argentina,TotalEnergiesAR,2024-03-15 17:42:00+00:00,mar 15 se acerca el gran d a s lo faltan 3 meses para lemans24 no olvides poner un recordatorio en tu calendario y nos vemos los d as 15 y 16 de junio de 2024 fiawec peugeotsport totalenergies lemans24 transici nenerg tica wec peugeot9x8 show more,0.0,1.0,3,Bullish,neutral
Europhobe,Europhobe,2024-03-15 08:23:24+00:00,mar 15totalenergies ne veut pas que ses actifs soient r cup r s par des compagnies chinoises les sanctions co tent un pognon de dingue aux entreprises fran aises qui avaient une place privil gi e sur le march russe,2.0,20.0,50,Bearish,positive
Robar Delles,DellesRobar,2024-03-15 06:48:13+00:00,mar 15replying to greenpeacefr and totalenergies,0.0,0.0,2,Bullish,neutral
Mirko GUIDUCCI,45t8ss6ptt,2024-03-15 05:21:58+00:00,mar 15 pourquoi totalenergies ne c de pas ses actifs en russie,0.0,0.0,0,Bullish,neutral
La Rép des Pyrénées,LaRepDpyrenees,2024-03-14 13:47:11+00:00,mar 14col re des agriculteurs pau la coordination rurale prend ses quartiers devant le centre f ger de totalenergies,0.0,0.0,0,Bearish,positive
Uganda Radio Network,ugandarn,2024-03-14 13:08:35+00:00,mar 14the board of directors of totalenergies se this week decided to call an ordinary meeting which will among other matters retain patrick pouyann chairman and chief executive officer,0.0,0.0,1,Bullish,neutral
Jeanne Dussueil,Jdussueil,2024-03-14 12:39:15+00:00,mar 14pourquoi totalenergies ne c de pas ses actifs en russie par julietteraynal,1.0,1.0,0,Bearish,neutral
Sovanna DivOption Zen,Sovanna_Sek,2024-03-14 11:22:03+00:00,mar 14 tte totalenergies se dirige progressivement vers son ath de novembre 2023 le plus gros risque depuis quelques ann es c est d aller l assembl e g n rale,1.0,0.0,13,Bullish,neutral
Rodav Krad,Gamin_Tan,2024-03-14 10:38:36+00:00,mar 14replying to mediapart and mickacorreia,0.0,0.0,0,Bullish,neutral
Lepeti Kitan,LepetiKitan,2024-03-14 09:42:39+00:00,mar 14replying to nicvanuf climatecoaliti1 and 4 others,0.0,1.0,0,Bullish,positive
Ben,Ben75Potter,2024-03-14 09:31:11+00:00,mar 14replying to sebastienm and totalenergies,0.0,0.0,0,Bullish,neutral
LeguideBoursier.com,leguideboursier,2024-03-14 09:19:32+00:00,mar 14totalenergies se convocation de l assembl e g n rale du 24 mai 2024,0.0,0.0,0,Bullish,neutral
Un baron fou,EuropaMagnifica,2024-03-14 08:26:39+00:00,mar 14pourquoi totalenergies ne c de pas ses actifs en russie totalenergies reste actionnaire de novatek le num ro deux du gaz russe mais aussi de l usine de liqu faction du gaz yamal lng en sib rie et d arctic lng 2 en construction dans l arctique russe,1.0,4.0,7,Bullish,neutral
Perroc,jean_paul_perro,2024-03-14 08:16:39+00:00,mar 14replying to greenpeacefr and totalenergies,0.0,1.0,0,Bullish,neutral
CSIMarket.com,CSIMarket,2024-03-14 08:13:37+00:00,mar 14totalenergies se to hold shareholders meeting in may 2024 amid strong financial performance and share acquisitions tte totalenergies se announces annual shareholdersn meeting in may 2024paris totalenergiesse news oilandgasproduction tte nyse,1.0,0.0,0,Bullish,neutral
OlivierDassonville,TheDarkPixel,2024-03-14 07:13:44+00:00,mar 14pourquoi totalenergies ne c de pas ses actifs en russie,0.0,0.0,0,Bullish,neutral
Mister Zack,CyberZark,2024-03-14 05:54:37+00:00,mar 14replying to camuduverseau1 gillesmarot and 6 others,0.0,0.0,0,Bearish,neutral
Minga,revoltes,2024-03-14 00:50:57+00:00,mar 14replying to niusmarco greenpeace be and 5 others,0.0,0.0,2,Bullish,neutral
Bianchi Daniele,BianchiDaniele8,2024-03-13 21:10:55+00:00,mar 13replying to mariepochon and totalenergies,0.0,0.0,0,Bullish,neutral
Bianchi Daniele,BianchiDaniele8,2024-03-13 20:50:31+00:00,mar 13replying to nicvanuf and totalenergies,0.0,0.0,0,Bearish,neutral
Crocodile Dundee,gdaymateaye,2024-03-13 18:30:27+00:00,mar 13replying to 8enoit thibaut carine and 11 others,1.0,0.0,0,Bullish,positive
ideoj,ideojeu,2024-03-13 18:20:12+00:00,mar 13replying to slaveleye totalenergies and 3 others,0.0,0.0,1,Bullish,neutral
Philippe Ducheyne,PDucheyne,2024-03-13 16:59:03+00:00,mar 13replying to chloemkljczk,0.0,0.0,0,Bullish,neutral
Calleeuw,Calleeuw54,2024-03-13 15:27:24+00:00,mar 13replying to liguedh be totalenergies and 5 others,0.0,0.0,1,Bullish,neutral
Calleeuw,Calleeuw54,2024-03-13 15:19:36+00:00,mar 13replying to thibaut carine totalenergies and 10 others,0.0,0.0,3,Bullish,neutral
Gilles Marot,GillesMarot,2024-03-13 14:42:07+00:00,mar 13replying to hdjsimonet nicvanuf and 5 others,1.0,0.0,2,Bearish,neutral
FIAN Belgium,FIANbelgium,2024-03-13 13:28:01+00:00,mar 13replying to fianbelgium,0.0,1.0,3,Bullish,neutral
